uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_openai_gpt-4-turbo_perm120_v1.parsed.csv,wire_payload,262538,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_openai_gpt-4-turbo_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_openai_gpt-4o_perm120_v1.parsed.csv,wire_payload,247675,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_openai_gpt-4o_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_qwen_qwen3.6-max-preview_perm120_v1.parsed.csv,wire_payload,294200,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_qwen_qwen3.6-max-preview_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_sao10k_l3.3-euryale-70b_perm120_v1.parsed.csv,wire_payload,281455,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_sao10k_l3.3-euryale-70b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_thedrummer_rocinante-12b_perm120_v1.parsed.csv,wire_payload,493336,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_thedrummer_rocinante-12b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_thedrummer_unslopnemo-12b_perm120_v1.parsed.csv,wire_payload,498770,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_thedrummer_unslopnemo-12b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_B/evening_out_B_20260624_undi95_remm-slerp-l2-13b_perm120_v1.parsed.csv,wire_payload,305260,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_B\evening_out_B_20260624_undi95_remm-slerp-l2-13b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_anthracite-org_magnum-v4-72b_perm120_v1.parsed.csv,wire_payload,133467,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_anthracite-org_magnum-v4-72b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_anthropic_claude-haiku-4.5_perm120_v1.parsed.csv,wire_payload,131901,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_anthropic_claude-haiku-4.5_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_google_gemini-2.5-flash_perm120_v1.parsed.csv,wire_payload,128160,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_google_gemini-2.5-flash_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_gryphe_mythomax-l2-13b_perm120_v1.parsed.csv,wire_payload,140318,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_gryphe_mythomax-l2-13b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_mancer_weaver_perm120_v1.parsed.csv,wire_payload,218925,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_mancer_weaver_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3-8b-instruct_perm120_v1.parsed.csv,wire_payload,137768,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3-8b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3.1-70b-instruct_perm120_v1.parsed.csv,wire_payload,140546,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3.1-70b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3.1-8b-instruct_perm120_v1.parsed.csv,wire_payload,142900,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3.1-8b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3.2-1b-instruct_perm120_v1.parsed.csv,wire_payload,192708,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3.2-1b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3.2-3b-instruct_perm120_v1.parsed.csv,wire_payload,140638,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3.2-3b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-3.3-70b-instruct_perm120_v1.parsed.csv,wire_payload,138658,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-3.3-70b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-4-maverick_perm120_v1.parsed.csv,wire_payload,269707,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-4-maverick_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_meta-llama_llama-4-scout_perm120_v1.parsed.csv,wire_payload,281503,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_meta-llama_llama-4-scout_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_mistralai_ministral-3b-2512_perm120_v1.parsed.csv,wire_payload,133199,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_mistralai_ministral-3b-2512_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-3.5-turbo_perm120_v1.parsed.csv,wire_payload,139313,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-3.5-turbo_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-4-turbo_perm120_v1.parsed.csv,wire_payload,125805,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-4-turbo_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-4.1-mini_perm120_v1.parsed.csv,wire_payload,124363,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-4.1-mini_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-4.1-nano_perm120_v1.parsed.csv,wire_payload,125451,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-4.1-nano_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-4o-mini_perm120_v1.parsed.csv,wire_payload,123876,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-4o-mini_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_openai_gpt-4o_perm120_v1.parsed.csv,wire_payload,119239,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_openai_gpt-4o_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen-2.5-72b-instruct_perm120_v1.parsed.csv,wire_payload,131233,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen-2.5-72b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen-2.5-7b-instruct_perm120_v1.parsed.csv,wire_payload,131683,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen-2.5-7b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen-2.5-coder-32b-instruct_perm120_v1.parsed.csv,wire_payload,137619,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen-2.5-coder-32b-instruct_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen3-14b_perm120_v1.parsed.csv,wire_payload,115042,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen3-14b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen3-235b-a22b_perm120_v1.parsed.csv,wire_payload,140615,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen3-235b-a22b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen3-32b_perm120_v1.parsed.csv,wire_payload,121711,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen3-32b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen3-8b_perm120_v1.parsed.csv,wire_payload,204709,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen3-8b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_qwen_qwen3.6-max-preview_perm120_v1.parsed.csv,wire_payload,136750,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_qwen_qwen3.6-max-preview_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_sao10k_l3.3-euryale-70b_perm120_v1.parsed.csv,wire_payload,129269,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_sao10k_l3.3-euryale-70b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_thedrummer_rocinante-12b_perm120_v1.parsed.csv,wire_payload,224220,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_thedrummer_rocinante-12b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_thedrummer_unslopnemo-12b_perm120_v1.parsed.csv,wire_payload,215873,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_thedrummer_unslopnemo-12b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/evening_out_D/evening_out_D_20260624_undi95_remm-slerp-l2-13b_perm120_v1.parsed.csv,wire_payload,148475,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\evening_out_D\evening_out_D_20260624_undi95_remm-slerp-l2-13b_perm120_v1.parsed.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/README.md,other,2161,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\README.md,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/cell_summary.csv,wire_payload,78926,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\cell_summary.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/coverage_grid.csv,wire_payload,3546,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\coverage_grid.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/master_long.csv,wire_payload,8278714,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\master_long.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/mtmm_pairs.csv,wire_payload,42755,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\mtmm_pairs.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_inference_consolidated/roster.csv,wire_payload,1871,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_inference_consolidated\roster.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/README.md,other,3635,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\README.md,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/cell_summary.csv,wire_payload,116179,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\cell_summary.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/coverage_grid.csv,wire_payload,5900,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\coverage_grid.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/master_long.csv,wire_payload,69610270,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\master_long.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/roster.csv,wire_payload,3717,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\roster.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/by_format/master_v1.csv,wire_payload,13287482,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\by_format\master_v1.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/outputs/mosart_logprob_consolidated/by_format/master_v2_chat_system.csv,wire_payload,56323106,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\outputs\mosart_logprob_consolidated\by_format\master_v2_chat_system.csv,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/LOGPROB_PROVIDER_RECOVERY_PLAN.md,other,11026,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\LOGPROB_PROVIDER_RECOVERY_PLAN.md,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/PREFLIGHT_REPORT.md,other,20938,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\PREFLIGHT_REPORT.md,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/cost_model.json,other,5736,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\cost_model.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/reconciliation_summary.json,other,1296,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\reconciliation_summary.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/serve_repos_verified.md,other,3686,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\serve_repos_verified.md,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/slug_validation.json,other,10184,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\slug_validation.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/smoke_result_20260624.json,other,3901,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\smoke_result_20260624.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/token_estimate_logprob.json,other,185,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\token_estimate_logprob.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/preflight/token_sample_report.json,other,2167,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\preflight\token_sample_report.json,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/_db_inventory.py,other,2461,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\_db_inventory.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/_db_inventory2.py,other,2853,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\_db_inventory2.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/analyze_logprob_usability.py,other,3099,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\analyze_logprob_usability.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/base_vs_instruct_compare.py,other,7853,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\base_vs_instruct_compare.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/build_batch_configs.py,other,7180,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\build_batch_configs.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
stimuli/mosart-logprob/jobs_NEW/scripts/build_onboarding_csv.py,other,5881,,,pinned,exam_restricted,local-fs,stimuli-mosart-logprob-32,1-logprob,C:\Users\spenc\Downloads\jobs_NEW\scripts\build_onboarding_csv.py,"the 32-model PRIMARY corpus; master_long.csv = 114,625 rows / 110,699 usable"
