uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Figure/upper_left_v_right_G.png,other,24753,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Figure\upper_left_v_right_G.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Figure/upper_left_v_right_H.png,other,24773,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Figure\upper_left_v_right_H.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Figure/upper_left_v_right_I.png,other,24735,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Figure\upper_left_v_right_I.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Figure/upper_left_v_right_all.zip,other,224146,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Figure\upper_left_v_right_all.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Old/Angular_Momentem_particle.yaml,other,30232,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Old\Angular_Momentem_particle.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Scripts/lower_right_v_left_generator.py,other,2405,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Scripts\lower_right_v_left_generator.py,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Scripts/observer_angular_momentum_problems.csv,other,9137,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Scripts\observer_angular_momentum_problems.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-AMPMA-11022025/Scripts/upper_left_v_right_generator.py,other,2404,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-AMPMA-11022025\Scripts\upper_left_v_right_generator.py,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-CAMCMI-11062025/PHY1-AM-CAMCMI-11062025.yaml,other,31265,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-CAMCMI-11062025\PHY1-AM-CAMCMI-11062025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-CAMCMI-11062025/PHY1-AM-CAMCMI-11062025.zip,other,8088,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-CAMCMI-11062025\PHY1-AM-CAMCMI-11062025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-CAMCMI-11062025/Data/Problem_body_rod_center.md,other,4647,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-CAMCMI-11062025\Data\Problem_body_rod_center.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/10_Angular Momentum/PHY1-AM-CAMCMI-11062025/Data/angular_momentum_contexts_rod_center.csv,other,1555,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\10_Angular Momentum\PHY1-AM-CAMCMI-11062025\Data\angular_momentum_contexts_rod_center.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/11_Simple Harmonic Motion/LO11-Simple Harmonic Oscillation.xlsx,other,59856,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\11_Simple Harmonic Motion\LO11-Simple Harmonic Oscillation.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/11_Simple Harmonic Motion/PHY1-SMH-MESHM-12012025/PHY1-SMH-MESHM-12012025.yaml,other,55278,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\11_Simple Harmonic Motion\PHY1-SMH-MESHM-12012025\PHY1-SMH-MESHM-12012025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/11_Simple Harmonic Motion/PHY1-SMH-MESHM-12012025/PHY1-SMH-MESHM-12012025.zip,other,9337,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\11_Simple Harmonic Motion\PHY1-SMH-MESHM-12012025\PHY1-SMH-MESHM-12012025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/12_Waves and Oscillation/LO12-Waves and Universal Law of Gravity.xlsx,other,60766,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\12_Waves and Oscillation\LO12-Waves and Universal Law of Gravity.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/LO1-1DMotion.xlsx,other,117304,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\LO1-1DMotion.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/PHY1-1DM-UAM1-09182025.yaml,other,34231,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\PHY1-1DM-UAM1-09182025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/qti_import.zip,other,5509,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/Files/problem statements.md,other,2259,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\Files\problem statements.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/Files/solutions.md,other,10386,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\Files\solutions.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/Files/user_prompts.md,other,5055,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\Files\user_prompts.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/Files/user_prompts_this_chat.yaml,other,5381,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\Files\user_prompts_this_chat.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/old/PHY1-1DM-UAM1-091825.yml,other,19723,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\old\PHY1-1DM-UAM1-091825.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM1-09182025/old/import.zip,other,5489,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM1-09182025\old\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM2-09182025_Draft/meta.yaml,other,836,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM2-09182025_Draft\meta.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM2-09182025_Draft/problems.md,other,3987,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM2-09182025_Draft\problems.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM2-09182025_Draft/prompts.md,other,5937,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM2-09182025_Draft\prompts.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM2-09182025_Draft/readme.txt,other,137,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM2-09182025_Draft\readme.txt,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-1DM-UAM2-09182025_Draft/solutions.md,other,33956,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-1DM-UAM2-09182025_Draft\solutions.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-F-1DKINT-091525/PHY1-F-1DKINT-091525.yml,other,31298,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-F-1DKINT-091525\PHY1-F-1DKINT-091525.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-F-1DKINT-091525/PHY1-F-1DKINT-091525.zip,other,8706,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-F-1DKINT-091525\PHY1-F-1DKINT-091525.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-F-1DKINT-091525/Archive/PHY1-F-1DKINT-091525.yml,other,30670,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-F-1DKINT-091525\Archive\PHY1-F-1DKINT-091525.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/1_1D Motion/PHY1-F-1DKINT-091525/Archive/qti_import.zip,other,8542,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\1_1D Motion\PHY1-F-1DKINT-091525\Archive\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/LO2-2DMotion.xlsx,other,113349,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\LO2-2DMotion.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/PHY1-2D-PMHT-09112025.yaml,other,44036,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\PHY1-2D-PMHT-09112025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/qti_import.zip,other,10320,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/Tables/projectile_bank_with_params.csv,other,1984,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\Tables\projectile_bank_with_params.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/Tables/projectile_bank_with_params_and_prompts.csv,other,2260,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\Tables\projectile_bank_with_params_and_prompts.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/Temporary/Problems 1-5.md,other,7014,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\Temporary\Problems 1-5.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-PMHT-09112025/Temporary/Problems 6-10.md,other,11844,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-PMHT-09112025\Temporary\Problems 6-10.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures.zip,other,1539080,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/PHY1-2D-TRAJCOMP-041125.yml,other,42137,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\PHY1-2D-TRAJCOMP-041125.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/qti_import.zip,other,1542238,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\qti_import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-1.png,other,55202,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-1.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-10.png,other,64318,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-10.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-11.png,other,64603,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-11.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-12.png,other,58340,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-12.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-13.png,other,60771,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-13.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-14.png,other,72186,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-14.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-15.png,other,58856,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-15.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-16.png,other,57682,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-16.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-17.png,other,67416,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-17.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-18.png,other,71285,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-18.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-19.png,other,60585,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-19.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-2.png,other,66398,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-2.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-20.png,other,60219,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-20.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-21.png,other,65093,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-21.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-22.png,other,63678,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-22.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/2_2D Motion/PHY1-2D-TRAJCOMP-041125/Figures/q-23.png,other,59308,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\2_2D Motion\PHY1-2D-TRAJCOMP-041125\Figures\q-23.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
